time,open,high,low,close,Lag 0
1683187200,29085.69,29135.99,29008.66,29113.37,90.68310426938
1683194400,29114.19,29387.09,29083.38,29176.02,90.68310426938
1683201600,29177.21,29255.17,28695.3,28788.32,90.68310426938
1683208800,28786.06,28969.67,28758.51,28901.95,90.68310426938
1683216000,28902.46,29005.34,28819.75,28867.85,90.68310426938
1683223200,28868.24,28922.71,28707.89,28919.76,90.68310426938
1683230400,28923.6,28948.63,28815.88,28865.17,90.68310426938
1683237600,28865.87,28887.25,28774.94,28851.23,90.68310426938
1683244800,28856.2,29372.06,28851.93,29350.55,90.68310426938
1683252000,29352.39,29543.75,29169.09,29218.92,90.68310426938
1683259200,29219.83,29302.69,29181.09,29226.36,90.68310426938
1683266400,29227.99,29262.7,29074.16,29098.31,90.68310426938
1683273600,29097.84,29171.97,29059.58,29132.57,90.68310426938
1683280800,29132.59,29224.35,29103.37,29178.78,90.68310426938
1683288000,29185.05,29304.83,28822.95,29224.47,90.68310426938
1683295200,29225.63,29500.5,29166.25,29413.42,90.68310426938
1683302400,29416.56,29710.55,29413.88,29511.2,90.68310426938
1683309600,29508.38,29608.89,29367.86,29606.02,90.68310426938
1683316800,29603.38,29635.29,29497.26,29536.41,90.68310426938
1683324000,29534.46,29693.58,29513.71,29534.99,90.68310426938
1683331200,29552.32,29867.81,29529.54,29595.61,90.68310426938
1683338400,29595.51,29600.02,29405.64,29423.22,90.68310426938
1683345600,29423.21,29479.27,29391.07,29417.26,90.68310426938
1683352800,29416.88,29505.96,29329.67,29445.71,90.68310426938
1683360000,29443.25,29454.71,29180.74,29362.3,90.68310426938
1683367200,29362.95,29395.9,29268.54,29327.16,90.67317933274
1683374400,29328.33,29331.19,28914.19,29005.32,90.54691897381
1683381600,29001.32,29001.32,28413.5,28631.26,90.47120547686
1683388800,28653,28930.46,28618.12,28865.82,90.48193754236
1683396000,28866.33,29066.33,28861.53,28951.08,90.55232076327
1683403200,28903.48,28976.02,28726.54,28908.71,90.46223152243
1683410400,28907.89,28993.97,28861.2,28962.11,90.48599093861
1683417600,28961.42,29236.38,28860.31,28982.1,90.49748737757
1683424800,28982.36,29040.18,28806.5,28908.56,90.59329446812
1683432000,28907.8,28995.11,28868.08,28968.1,90.60653210761
1683439200,28971.83,29033.74,28947.02,28954.24,90.6114195991
1683446400,28988.3,29033.15,28826.57,28893.15,90.61843070415
1683453600,28893.83,28999.39,28796.7,28926.78,90.64622757346
1683460800,28929.62,29082.66,28927.01,29012.1,90.7043412481
1683468000,29014.14,29198.23,28949.6,29048.06,90.70929237786
1683475200,29049.74,29127.74,28917.69,29013.93,90.72592332223
1683482400,29011.5,29071.39,28878.01,29025.83,90.6870439895
1683489600,29027.84,29071.3,28864.49,28902.52,90.7750871602
1683496800,28904.55,28971.19,28442.38,28474.63,90.73933269539
1683504000,28596.43,28808.39,28150.99,28482.29,90.77971852471
1683511200,28484.91,28538.06,28208.94,28420.27,90.56998066261002
1683518400,28416.2,28451.55,28115.93,28439.27,90.57229234772
1683525600,28440.29,28443.76,27950.92,28133.66,90.59349787033
1683532800,28132.63,28146.99,27674.04,28008.74,90.58434688666
1683540000,27958.87,28051.45,27922.81,27963.91,90.59069520213
1683547200,27965.68,28035.33,27762.67,27922.71,90.61576200611
1683554400,27923.5,28237.27,27759.06,28002.49,90.44951679937002
1683561600,28002.62,28046.47,27649.12,27654.32,90.44909976389
1683568800,27649.86,27713.61,27310.56,27354.43,90.37746970603
1683576000,27359.22,27881.96,27328,27700.32,90.44172155333
1683583200,27702.13,27848.25,27607.21,27810.71,90.41187548398
1683590400,27808.47,27863.39,27572.97,27800.9,90.26569231615
1683597600,27800,27800.89,27602.68,27756.79,90.21194164991
1683604800,27754.1,27792.5,27570.34,27717.94,90.19375801598
1683612000,27714.75,27849.07,27482.35,27844.26,90.23086543197
1683619200,27844.12,27848.96,27572.01,27769.26,90.2402698823
1683626400,27768.44,27879.19,27570.82,27857.81,90.26927759808
1683633600,27856.58,28002.93,27608.31,27808.89,90.31837811188
1683640800,27809.02,27820.9,27406.97,27594.17,90.32033726872
1683648000,27596.75,27874.35,27386.82,27718.88,90.30786028262
1683655200,27719.92,27771.25,27532.91,27764.92,90.28084154924
1683662400,27766.18,27822.31,27619.71,27643.05,90.25506761628
1683669600,27646.22,27720.08,27567.84,27695.74,90.28180991256
1683676800,27649.6,27901.1,27644.54,27712.24,90.14531346913
1683684000,27750.31,27792.72,27682.29,27714.13,90.16809191541
1683691200,27715.47,27741.4,27662.54,27680.28,90.21834330912
1683698400,27681.12,27681.33,27542.76,27560.52,90.21650420104
1683705600,27560.62,27625.5,27498.45,27593.41,90.17393453237
1683712800,27585.69,27695.1,27554.41,27692.16,90.15201995486
1683720000,27693.79,28337.36,27654.68,28187.06,89.99338198563001
1683727200,28193.9,28268.97,28071.62,28182.4,89.99673550964
1683734400,28184.97,28318.28,26822.48,27544.72,89.96112138868
1683741600,27522.07,27831.19,27400.05,27713.2,89.95070392546
1683748800,27732.96,28016.23,27279.42,27547.09,89.90381154284
1683756000,27546.08,27757.9,27529.81,27640.05,89.89466787099
1683763200,27642.08,27663.83,27460.01,27588.73,89.96700016166
1683770400,27588.12,27608.02,27400.82,27473,90.09534622383
1683777600,27471.13,27557.23,27426.11,27551.69,90.13202422986
1683784800,27552.22,27573.55,27443.4,27473.44,90.17577518812
1683792000,27468.83,27469.08,27298.85,27440.05,90.16925526724
1683799200,27439.91,27516.87,27403.49,27433.71,90.16925526724
1683806400,27435.74,27651.95,27103.9,27213.54,90.16925526724
1683813600,27225.4,27363.57,26968.98,27201.46,90.16925526724
1683820800,27200.61,27239.22,26775.2,26933.53,90.16925526724
1683828000,26926.97,27075.2,26735.5,26859.49,90.16925526724
1683835200,26861.93,27071.13,26823.66,26997.08,90.16925526724
1683842400,27001.26,27072.61,26840.82,26993.22,90.16925526724
1683849600,26989.42,27104.83,26872.76,26894.32,90.16925526724
1683856800,26894.79,26908.88,26549.23,26601.91,90.16925526724
1683864000,26602.41,26721.84,26193.93,26295.54,90.16925526724
1683871200,26293.83,26407.5,26136,26321.11,90.16925526724
1683878400,26323.82,26453.04,26254.78,26398.88,90.16925526724
1683885600,26398.03,26448.11,26342.1,26365.39,90.16925526724
1683892800,26365.38,26559.86,26345.32,26465.35,90.16925526724
1683900000,26465.66,26620.77,26282.97,26332,90.16925526724
1683907200,26332.63,26419.02,26262.65,26318.57,90.16925526724
1683914400,26318.83,26500.63,25830.6,26483.82,90.16925526724
1683921600,26478.89,26829.52,26370.08,26775.13,90.16925526724
1683928800,26778.88,26900.35,26654.99,26809.46,90.16925526724
1683936000,26811.45,26996.34,26710.03,26845.26,90.16925526724
1683943200,26848.02,26873.06,26783.68,26823.17,90.16925526724
1683950400,26826.17,26881.78,26753.58,26756.6,90.16925526724
1683957600,26756.88,26810.43,26714.18,26793,90.16925526724
1683964800,26792.23,26860.65,26764.39,26856.96,90.16925526724
1683972000,26856.29,26886.05,26789.96,26839.98,90.13989128908
1683979200,26841.97,26917.58,26789.18,26840.28,90.09155630413
1683986400,26840.43,26864.02,26754.1,26832.26,90.13331222198
1683993600,26833.17,26859.2,26798.66,26826.26,90.20048814209001
1684000800,26824.33,27072.19,26790.38,26861.3,90.23412775849
1684008000,26862.08,26954.8,26851.09,26877.98,90.17765741508
1684015200,26881.01,26940.66,26769.01,26788.7,90.20033219559
1684022400,26788.6,26821.33,26595.63,26741.93,90.23451477139
1684029600,26740.53,26888.69,26732.46,26877.73,90.2471189018
1684036800,26880.46,26885.06,26809.49,26840.72,90.23392795771
1684044000,26843.88,26910.88,26839.9,26872.22,90.22568551439
1684051200,26871.57,26900.84,26824.67,26861.03,90.21697493297
1684058400,26861.81,26867.88,26812.48,26821.67,90.20966100922
1684065600,26822.68,26941.98,26762.86,26931.62,90.14283977671
1684072800,26933.31,27205.8,26868.32,27098.6,90.07412479712
1684080000,27102.07,27146.02,26876.76,26950.16,90.10887938013
1684087200,26950.22,26963.38,26845.19,26892.36,90.05243368749001
1684094400,26891.38,26973.37,26858.71,26917.16,90.06322747981
1684101600,26917.04,26953.98,26871.22,26930.75,90.03877288694
1684108800,26931.05,27320.75,26736.44,27224.09,90.0033981127
1684116000,27224.78,27268.87,27138.5,27245.01,90.12788483933002
1684123200,27249.94,27395.61,27194.3,27350.31,90.05839527147
1684130400,27361.43,27555.32,27335.32,27425.03,90.02404363671
1684137600,27425.53,27494.93,27355.8,27405.36,90.03439242301
1684144800,27406.42,27464.64,27329.2,27348.95,90.04757675702
1684152000,27350.05,27463.62,27346.94,27387.04,89.95688931479
1684159200,27388.65,27547.54,27235.06,27414.58,89.93633244765
1684166400,27415.48,27673.93,27387.98,27517.41,89.94660921107
1684173600,27519.41,27536.47,27337.33,27424.5,89.93184127373002
1684180800,27429.16,27431.79,27329.7,27377.64,89.87959546802
1684188000,27377.13,27377.32,27131.72,27175.18,89.87768221533
1684195200,27171.37,27302.3,26867.56,27034.08,89.92271784135
1684202400,27023.06,27152.38,26986.25,27140.7,89.90103853744
1684209600,27143.86,27166.4,27049.02,27074.93,89.89902906095
1684216800,27075.36,27264.75,27008.97,27263.91,89.82401118971
1684224000,27263.69,27295.9,27085.35,27097.64,89.83782674509
1684231200,27098.46,27131.19,27006.81,27071.43,89.84209459476
1684238400,27072.43,27140.36,26988.25,26993.75,89.86987076578
1684245600,26991.07,27090.33,26909.38,27045.38,89.93300675849
1684252800,27045.33,27153.36,26968.87,27092.24,89.91383982941
1684260000,27093.41,27118.17,26882.6,26941.38,89.86766172138
1684267200,26938.61,27056.8,26903.9,27020.57,89.77825985152002
1684274400,27019.29,27055.84,26971.6,27041.17,89.79645953160002
1684281600,27042.18,27240.96,26993.5,27174.61,89.77407561062
1684288800,27178.47,27195.52,27049,27070.94,89.77170612875
1684296000,27071.18,27110.68,26997.8,27004.37,89.70960872224
1684303200,27001.89,27043.8,26777.61,26858.17,89.74248560332
1684310400,26855.16,26879.47,26790.68,26878,89.73512608122
1684317600,26878.49,26916.03,26578.12,26643.32,89.74595234635
1684324800,26642.32,26769.25,26602.12,26638.01,89.71344723263
1684332000,26638.64,26844.3,26572.97,26803.66,89.65836855162
1684339200,26803.57,27170.77,26748.09,27091.97,89.64534353264
1684346400,27092.61,27447.38,27079.33,27386.39,89.55805838289
1684353600,27395.7,27509.15,27283.68,27373.75,89.52483109613
1684360800,27377.57,27433.95,27310.83,27409.77,89.45052769111
1684368000,27413.52,27485.75,27314.78,27330.47,89.32301092748
1684375200,27331.23,27386.43,27299.32,27365.94,89.25320747054
1684382400,27370.32,27374.27,27230.98,27232.49,89.25764373815
1684389600,27232.37,27458.31,27157.64,27400.34,89.26406671722
1684396800,27399.14,27441.32,27358.02,27408.17,89.24066609412
1684404000,27408.93,27426.15,27344.88,27407.95,89.24066609412
1684411200,27408.05,27475.86,27189.12,27267.1,89.24066609412
1684418400,27265.83,27411.15,27040.33,27090.07,89.24066609412
1684425600,27088.45,27117.96,26373.38,26500.37,89.24066609412
1684432800,26495.49,26867.57,26429.28,26751.68,89.24066609412
1684440000,26742.57,27068.46,26707.91,26925.45,89.24066609412
1684447200,26923.68,26950.96,26824.86,26829.1,89.24066609412
1684454400,26830.41,26932.41,26761.4,26818.33,89.24066609412
1684461600,26817.91,26885.66,26770.19,26847.02,89.24066609412
1684468800,26845.74,26899.91,26826.14,26888.92,89.24066609412
1684476000,26887.64,26965.73,26864.42,26883.48,89.24066609412
1684483200,26869.69,26939.38,26835.47,26852.59,89.24066609412
1684490400,26854.4,26886.77,26807.78,26866.89,89.24066609412
1684497600,26870.02,26994.66,26859.25,26880.73,89.24066609412
1684504800,26878.24,27190.04,26646.51,26896.82,89.24066609412
1684512000,26894.58,26973.57,26817.92,26928.63,89.24066609412
1684519200,26928.77,26948.55,26794.22,26845.88,89.24066609412
1684526400,26846.2,26915.22,26823.21,26915.07,89.24066609412
1684533600,26914.72,26924.84,26873.63,26895.42,89.24066609412
1684540800,26894.17,26919.6,26844.8,26873.85,89.24066609412
1684548000,26873.74,26887.38,26851.52,26880.6,89.24066609412
1684555200,26881.95,26885.62,26854.36,26880.25,89.24066609412
1684562400,26880.04,26883.71,26852.87,26865.78,89.24066609412
1684569600,26865.59,26925.79,26864.8,26892.08,89.24066609412
1684576800,26892.33,26913.07,26884.44,26891.84,89.26103429413
1684584000,26891.86,26954.54,26889.02,26900.9,89.29928222547
1684591200,26901.11,26983.64,26901.11,26961.22,89.15797613205001
1684598400,26960.89,27154.41,26927.89,27146.73,89.18998354099
1684605600,27151.91,27161.5,26983.55,27077.34,89.22293721088
1684612800,27078.85,27100.13,26980.2,27048.1,89.23868302672
1684620000,27046.94,27141.43,27025.09,27116.5,89.32802109304002
1684627200,27122.02,27279.86,27076.1,27171.29,89.39858869194
1684634400,27175.46,27202.35,27165.1,27190.66,89.45477602654
1684641600,27190.61,27190.9,27103.67,27108.98,89.4595253491
1684648800,27109.48,27113.78,27061.3,27069.64,89.46497004635002
1684656000,27069.03,27088.23,27040.5,27087.39,89.45377932755
1684663200,27088.64,27096.58,26799.39,26839.61,89.44904867414
1684670400,26836.14,26958.25,26821.33,26905.5,89.54489916809
1684677600,26905.8,26987.92,26823.97,26913.96,89.59313722844
1684684800,26912.88,26946.54,26846.61,26883.14,89.52494617126999
1684692000,26884.39,26927.1,26858.12,26912.91,89.50365837042
1684699200,26915.89,26932.21,26679.66,26760.01,89.5781591793
1684706400,26757.43,26810.79,26736.88,26753.31,89.57723807622
1684713600,26753.38,26787.33,26539.96,26590.91,89.62584345058
1684720800,26591.58,26677.82,26545.7,26652.69,89.63869558131
1684728000,26652.76,26819.63,26650.9,26763.51,89.66006630924
1684735200,26764.86,26916.17,26761.28,26851.72,89.59925412492
1684742400,26851.76,26901.04,26835.34,26870.04,89.56173539206
1684749600,26871.38,26886.02,26781.9,26835.14,89.56635526424
1684756800,26833.5,27102.41,26720.05,27013.43,89.62615221255
1684764000,27017.34,27045.63,26788.87,26883.41,89.68896482166
1684771200,26883.97,26929.96,26794.88,26857.73,89.74010018468
1684778400,26856.73,26935.03,26832.54,26864.04,89.92804302322999
1684785600,26868.16,26962.12,26839.87,26909.42,90.02070785944
1684792800,26908.92,26922.27,26844.88,26858.63,90.1844499077
1684800000,26857.62,27121.92,26812.44,27004.56,90.12073558419
1684807200,27007.73,27436.48,27006.97,27379.36,90.10634997243
1684814400,27381.51,27508.18,27361.39,27400.5,90.11044932873999
1684821600,27405.07,27433.91,27217.57,27311.54,90.08151177583
1684828800,27313.67,27347.33,27266.8,27284.12,90.09514154897998
1684836000,27283.5,27356.81,27265.32,27343.16,90.0973929048
1684843200,27343.44,27394,27191.48,27239.5,89.9251212255
1684850400,27239.57,27366.94,27238.43,27327.94,89.88681157428
1684857600,27330.24,27333.91,27194.89,27211.5,89.83013602636
1684864800,27207.63,27226.05,27111.37,27198.22,89.75583763428
1684872000,27194.08,27252.26,27162.26,27204.96,89.81671604780999
1684879200,27205.25,27259.24,27181.66,27228.43,89.76980145121
1684886400,27226.84,27230.62,27132.12,27142.95,89.60094890093
1684893600,27141.47,27178.67,26677.81,26791.02,89.68460025411
1684900800,26787.25,26825.35,26713,26778.54,89.60116453215
1684908000,26777.98,26778.46,26617.08,26681.73,89.64740098886
1684915200,26681.46,26842.75,26674.29,26751.65,89.63694913766
1684922400,26752.4,26766.89,26694.38,26742.03,89.66569294373
1684929600,26744.03,26744.03,26269.03,26448.57,89.76058874196
1684936800,26439.31,26440.97,26070.79,26310.09,89.72092841199998
1684944000,26312.66,26356.59,26163.95,26281.13,89.74834984806
1684951200,26278.6,26392.6,26207.11,26249.85,89.76212751212
1684958400,26249.83,26485,26240.67,26364.26,89.78592685621
1684965600,26365.19,26408,26318.48,26329.53,89.78878573165
1684972800,26329.56,26389.12,25874.3,26122.51,89.80325511165
1684980000,26119.81,26219.5,26049.28,26181.63,89.74079843843998
1684987200,26180.4,26273.06,26148.46,26257.17,89.80687899984
1684994400,26258.96,26288.11,26127.69,26130.17,89.85202731522
1685001600,26131.5,26280.31,26124.79,26280.18,89.8498894784
1685008800,26280.15,26332.71,26212.76,26294.09,89.8498894784
1685016000,26295.64,26483.44,26272.99,26344.31,89.8498894784
1685023200,26344.32,26417.42,26166.14,26224.79,89.8498894784
1685030400,26225.14,26394.1,26212.99,26350.03,89.8498894784
1685037600,26352.46,26620.23,26331.82,26471.09,89.8498894784
1685044800,26472.47,26521.4,26447.03,26481.49,89.8498894784
1685052000,26480.94,26557.79,26442.39,26482.89,89.8498894784
1685059200,26484.94,26538.73,26361.96,26425.69,89.8498894784
1685066400,26418.65,26472.95,26393.33,26443.41,89.8498894784
1685073600,26445.67,26459.35,26350.61,26356.3,89.8498894784
1685080800,26355.13,26533.33,26342.33,26509.62,89.8498894784
1685088000,26511.59,26552.2,26438.46,26452.16,89.8498894784
1685095200,26451.88,26503.95,26432.81,26475.72,89.8498894784
1685102400,26473.74,26598.07,26366.56,26545.78,89.8498894784
1685109600,26555.57,26943.58,26554.16,26773.25,89.8498894784
1685116800,26775.06,26851.85,26697.81,26727.49,89.8498894784
1685124000,26728.49,26834.09,26630.35,26782.38,89.8498894784
1685131200,26786.47,26822.07,26740.93,26743.03,89.8498894784
1685138400,26742.82,26769.36,26705.66,26718.79,89.8498894784
1685145600,26720.12,26732.92,26647.32,26724.71,89.8498894784
1685152800,26724.86,26791.8,26704.1,26767.05,89.8498894784
1685160000,26769.07,26800.56,26742.43,26747.32,89.8498894784
1685167200,26746.32,26771.64,26725.67,26739.68,89.8498894784
1685174400,26738.92,26744.38,26692.29,26716.84,89.8498894784
1685181600,26716.75,26728.74,26683.42,26709.32,89.81880211335
1685188800,26708.97,26786.58,26566.94,26640.22,89.83632092927998
1685196000,26639.58,26734.11,26621.11,26699.39,89.87873927222
1685203200,26700.28,26775,26636.36,26768.76,89.82482077428
1685210400,26770.54,26856.58,26715.37,26747.21,89.80522339252
1685217600,26747.06,26790.31,26742.28,26783.97,89.67554061081
1685224800,26783.77,26914.15,26778.92,26874.67,89.65632106355
1685232000,26876.21,27188.43,26789.2,27112.78,89.71231570949
1685239200,27112.8,27253.41,27087,27196.33,89.76133104001
1685246400,27202.55,27297.26,27141.14,27176.35,89.77842647122
1685253600,27177.17,27236.45,27177.17,27232.46,89.74771217971
1685260800,27235.92,27244.5,27156.87,27166.99,89.76063476848
1685268000,27168.51,27353.95,27158.82,27169.81,89.76837242064
1685275200,27170.72,27233.54,27112.55,27191.8,89.71230003694
1685282400,27191.19,27284.41,27184.64,27282.06,89.73299875803
1685289600,27282.81,27417.34,27228.88,27360.28,89.72817532812998
1685296800,27361.52,27762.77,27326.74,27537.46,89.82315377884
1685304000,27537.95,27976.88,27537.95,27852.3,89.71125530408
1685311200,27852.27,28264.89,27852.17,28082.01,89.67735431631
1685318400,28082.01,28462.73,28082.01,28182.66,89.63516127204
1685325600,28182.18,28191.41,27924.99,27966.95,89.34292445393
1685332800,27967.57,28058.55,27869.34,28008.96,89.30229136367
1685340000,28010.01,28051.3,27846.98,27914.04,89.25670715556
1685347200,27914.16,27954.82,27863.35,27944.81,89.24887613957
1685354400,27946.01,27975.32,27764.21,27924.72,89.23108288626
1685361600,27925.11,27958.45,27875.99,27918.5,89.17419988904
1685368800,27918.5,27946.43,27607.29,27641.78,89.08469707226
1685376000,27641.34,27748.22,27544.2,27708.27,89.13981287401998
1685383200,27706.28,27730.88,27629.42,27654.03,89.18150854304
1685390400,27652.13,27735.66,27642.65,27682.52,89.16621768509
1685397600,27681.37,27825.62,27575.86,27751.78,89.21935984727
1685404800,27751.3,27803.32,27602.88,27779.8,89.28798074655
1685412000,27779.96,27948.39,27736,27842.6,89.33588354151
1685419200,27842.8,27865.73,27689.12,27765.75,89.30067378826
1685426400,27766.75,27854.65,27740.28,27746.2,89.30478412638
1685433600,27744.21,27905.28,27729.32,27867.9,89.28806672477
1685440800,27870.18,28056.81,27870.18,28046.23,89.31157716949
1685448000,28045.87,28047.97,27779,27824.63,89.19888076149
1685455200,27822.52,27882.69,27628.89,27684.58,89.22611707466
1685462400,27685.08,27788.41,27571.2,27713.43,89.24216662599999
1685469600,27712.55,27875.53,27680.59,27865.52,89.2220313328
1685476800,27867.01,27875.1,27670.25,27737.66,89.29777759428
1685484000,27737.32,27772.21,27672.71,27707.09,89.31602853110998
1685491200,27705.22,27842.37,27674.11,27754.94,89.37660812614
1685498400,27752.23,27752.23,27588.31,27667.86,89.35385765924
1685505600,27668.61,27688.09,27031.17,27091.64,89.36871949591
1685512800,27096.38,27218.27,26992.61,27179.2,89.36560516973
1685520000,27178.92,27210.39,27061.53,27144.46,89.37365881568
1685527200,27143.9,27154.7,27012.08,27105.73,89.36806419735
1685534400,27104.7,27235.2,27068.11,27134.55,89.40442859916
1685541600,27129.5,27130.05,26862.94,26916.05,89.35124480143
1685548800,26913.8,27086.79,26851.15,27058.76,89.3344366807
1685556000,27062.35,27123.41,27006.76,27016.91,89.37374375612
1685563200,27016.96,27131,27009.72,27098.28,89.38016614524
1685570400,27101.03,27299.12,27093,27219.57,89.45604496678
1685577600,27223.41,27353.48,27034.87,27090.38,89.60837143447998
1685584800,27090.33,27125.04,26629.48,26785.45,90.06510966541998
1685592000,26785.52,26866.88,26761.83,26855.22,89.99387604674
1685599200,26855.56,26888.27,26772.8,26808.42,89.94342835651
1685606400,26807.13,26957.25,26795.56,26917.71,89.9175843696
1685613600,26917.16,26937.71,26847.7,26898.14,89.9175843696
1685620800,26897.34,26974.59,26801.07,26899.72,89.9175843696
1685628000,26899.23,26973.91,26840.79,26898.51,89.9175843696
1685635200,26899.96,27177.81,26806.49,26964.89,89.9175843696
1685642400,26962.46,27052.72,26666.37,26868.28,89.9175843696
1685649600,26871.49,26950.8,26838.02,26901.14,89.9175843696
1685656800,26900.41,26910.66,26723.34,26825.56,89.9175843696
1685664000,26824.03,26852.76,26509.53,26813.08,89.9175843696
1685671200,26816.43,27018.24,26814.54,27010.44,89.9175843696
1685678400,27005.5,27226.88,26956.77,27159.4,89.9175843696
1685685600,27160.4,27167.46,27056.04,27057.5,89.9175843696
1685692800,27057.5,27187.23,27054.65,27085.03,89.9175843696
1685700000,27084.73,27173.66,27072.67,27136.51,89.9175843696
1685707200,27136.52,27244.7,26877.62,26918.36,89.9175843696
1685714400,26911.95,27113.49,26898.16,27102.73,89.9175843696
1685721600,27101.85,27125.91,27031.23,27063.87,89.9175843696
1685728800,27062.36,27293.42,27013.24,27245.37,89.9175843696
1685736000,27249.05,27279.65,27153.94,27220.93,89.9175843696
1685743200,27220.91,27304.39,27210.73,27252.22,89.9175843696
1685750400,27252.19,27252.95,27110.38,27141.54,89.9175843696
1685757600,27141.71,27182.71,27140.6,27151.51,89.9175843696
1685764800,27151.86,27173.98,27119.65,27165.78,89.9175843696
1685772000,27166.3,27218.69,27166.05,27181.39,89.9175843696
1685779200,27181.13,27186.56,27143.58,27160.75,90.0228942673
1685786400,27161.52,27187.96,27125.02,27143.42,90.00200063965
1685793600,27143.42,27193.5,27142.91,27179.3,89.9254695174
1685800800,27178.38,27339.43,27137.51,27314.49,90.28759955751
1685808000,27311.26,27326.48,27130.77,27170.19,90.19997789251
1685815200,27170.09,27193.13,27042.38,27106.96,90.13151465931
1685822400,27105.6,27131.92,26929.04,27015.38,90.16293747444
1685829600,27015.49,27087.14,27014.41,27075.63,90.28650758477
1685836800,27075.57,27081.58,26963.75,27050.75,90.3977076897
1685844000,27051.24,27100.68,27043.43,27066.5,90.55901742871
1685851200,27067.11,27090.08,27034.88,27045.24,90.56991780806
1685858400,27044.86,27165.4,27043.01,27152.27,90.55122896551
1685865600,27156.14,27246.75,27127.34,27220.43,90.55622390154
1685872800,27223.17,27238.02,27188.15,27203.73,90.54978435815
1685880000,27202.97,27303.47,27168.85,27255.17,90.36231424008
1685887200,27257.28,27266.86,27180.1,27190.58,90.32953966308
1685894400,27188.93,27217.58,27170.09,27188.95,90.3231342147
1685901600,27188.46,27226.13,27187.7,27221.2,90.31757684511
1685908800,27221.2,27284.18,27194.36,27202.47,90.25002284887
1685916000,27202.16,27469.71,27054.45,27123.99,90.30240413268
1685923200,27120.98,27133.69,26958.07,27056.65,90.2061915471
1685930400,27056.91,27086.81,26810.07,26850.87,90.30853574417
1685937600,26847.84,26878.63,26755.53,26825.31,90.34694128183
1685944800,26826.31,26842.27,26755.34,26840.89,90.37856634152
1685952000,26839.64,26848.57,26719.52,26779.57,90.34243472873
1685959200,26780.38,26798,26677.38,26773.46,90.32861355311
1685966400,26774.8,26784.55,26646.12,26730.56,90.26322948506
1685973600,26730.56,26814.54,26001.05,26006,90.29389598327998
1685980800,26002.62,26071.95,25464.58,25764.05,90.33493644864
1685988000,25762.05,25767.29,25394.23,25630.39,90.3198475635
1685995200,25630.32,25687.41,25524.1,25672.44,90.05926202097
1686002400,25669.24,25866.17,25661.92,25732.88,90.15201993591
1686009600,25734.58,25765.97,25624.55,25648.13,89.97334430606999
1686016800,25647.57,25795.03,25612.61,25739.1,89.91954343842
1686024000,25737.96,25820.89,25732.41,25779.97,89.94888389292
1686031200,25779.71,25817.14,25722.21,25736.52,89.93739571838
1686038400,25737.55,25790.65,25683.19,25762.41,89.90658343422
1686045600,25765.01,25800.76,25649.52,25693.18,89.96170406327998
1686052800,25694.05,25784.52,25350.48,25742.86,90.03156828518
1686060000,25747.8,26142.98,25746.3,26073.11,90.01258886762
1686067200,26075.56,26773.08,26073.17,26669.52,90.04166720238
1686074400,26669.6,27210.69,26643.04,27092.6,90.06149022724
1686081600,27097.89,27210.46,26895.86,27057.41,90.06681475349
1686088800,27064.32,27364.77,27055.98,27238.18,90.07786817416
1686096000,27242.36,27391.67,27073,27094.56,90.09246229245
1686103200,27096.31,27098.93,26737.99,26910.54,90.08580592333
1686110400,26910.97,26977.72,26881.47,26923.64,89.99688621651
1686117600,26922.91,26948.76,26766.78,26803.1,90.04603197919
1686124800,26803.6,26846.22,26438.86,26506.25,90.02801385018
1686132000,26495.25,26975.47,26369.59,26903.44,90.04969134308
1686139200,26904.06,26917.37,26683.18,26826.55,90.09570049717999
1686146400,26825.1,26825.1,26264.68,26354.38,90.25203051198
1686153600,26353.63,26558.79,26260.5,26521.76,90.29498981552
1686160800,26517.28,26535.33,26453.89,26488.25,90.34728743498998
1686168000,26491.19,26497,26139.37,26154.81,90.18130803641
1686175200,26158.12,26379.62,26141.71,26351.68,90.17059447452
1686182400,26350.6,26472.43,26321.79,26450.09,90.22300773864
1686189600,26453.31,26455.7,26224.33,26350.3,90.25775362787
1686196800,26350.29,26437.57,26335.53,26382.55,90.31915729414
1686204000,26379.16,26521.49,26300.46,26450.42,90.30596262818
1686211200,26450.61,26469.54,26378.58,26396.25,90.31559427692
1686218400,26393.14,26508.77,26377.55,26444.71,90.31559427692
1686225600,26447.23,26587.64,26311,26409.41,90.31559427692
1686232800,26410.16,26826.33,26359.9,26735.66,90.31559427692
1686240000,26734.41,26742.92,26438.58,26495.06,90.31559427692
1686247200,26492.03,26582.61,26451.33,26551.89,90.31559427692
1686254400,26549.8,26658.29,26532.87,26582.71,90.31559427692
1686261600,26581.46,26614.17,26503.96,26512.76,90.31559427692
1686268800,26511.1,26604.52,26446.09,26518.25,90.31559427692
1686276000,26515.65,26546.92,26287.48,26496.65,90.31559427692
1686283200,26493.98,26533.29,26432.4,26509.81,90.31559427692
1686290400,26509.93,26582.4,26452.26,26503.56,90.31559427692
1686297600,26503.31,26695.5,26501.03,26650.15,90.31559427692
1686304800,26649.73,26680.98,26570.34,26620.43,90.31559427692
1686312000,26619.4,26786.7,26619.37,26650.18,90.31559427692
1686319200,26647.23,26715.29,26459.95,26477.42,90.31559427692
1686326400,26475.25,26531.04,26413.72,26501.07,90.31559427692
